  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-5.179 6.370 c22_77_c22_0930_0001
-5.178 4.431 c22_22_c22_0715_0001
-5.178 4.743 c22_11_c22_0129_0001
-5.177 5.858 c22_33_c22_0195_0001
-5.175 6.670 c22_33_c22_1224_0001
-5.173 5.071 c22_33_c22_0847_0001
-5.173 6.485 c22_77_c22_0764_0001
-5.170 6.281 c22_55_c22_1115_0001
-5.170 8.074 c22_33_c22_0147_0001
-5.169 6.978 c22_55_c22_0351_0001
-5.168 5.540 c22_44_c22_0221_0001
-5.165 5.836 c22_55_c22_0430_0001
-5.163 7.750 c22_66_c22_1144_0001
-5.158 6.462 c22_11_c22_0651_0001
-5.157 5.249 c22_55_c22_1248_0001
-5.153 4.670 c22_66_c22_0682_0001
-5.152 5.668 c22_77_c22_0208_0001
-5.150 5.890 c22_88_c22_0896_0001
-5.149 7.716 c22_55_c22_0322_0001
-5.144 4.287 c22_44_c22_0684_0001
-5.141 9.195 c22_11_c22_0604_0001
-5.132 6.242 c22_88_c22_0441_0001
-5.128 7.118 c22_11_c22_0179_0001
-5.122 5.572 c22_88_c22_1038_0001
-5.121 3.645 c22_77_c22_0958_0001
-5.120 5.602 c22_22_c22_0302_0001
-5.111 7.236 c22_44_c22_0173_0001
-5.111 8.641 c22_77_c22_0799_0001
-5.105 6.007 c22_11_c22_0934_0001
-5.101 10.588 c22_44_c22_0080_0001
-5.101 3.468 c22_22_c22_0899_0001
-5.101 7.150 c22_33_c22_0372_0001
-5.100 8.854 c22_22_c22_0891_0001
-5.098 4.877 c22_55_c22_0880_0001
-5.096 4.937 c22_77_c22_0312_0001
-5.096 6.868 c22_11_c22_1115_0001
-5.094 9.006 c22_55_c22_0133_0001
-5.092 6.511 c22_44_c22_0930_0001
-5.088 5.671 c22_33_c22_1157_0001
-5.081 5.280 c22_77_c22_0835_0001
-5.081 8.133 c22_22_c22_0795_0001
-5.076 6.820 c22_55_c22_0936_0001
-5.074 6.374 c22_11_c22_1068_0001
-5.070 7.646 c22_11_c22_1228_0001
-5.065 7.789 c22_66_c22_0964_0001
-5.061 6.645 c22_77_c22_0069_0001
-5.060 6.898 c22_55_c22_0877_0001
-5.059 7.964 c22_77_c22_1044_0001
-5.051 4.844 c22_44_c22_0139_0001
-5.051 5.696 c22_44_c22_0655_0001
-5.039 5.856 c22_77_c22_0685_0001
-5.029 6.947 c22_44_c22_0176_0001
-5.027 5.579 c22_77_c22_0167_0001
-5.025 7.040 c22_11_c22_0067_0001
-5.023 6.944 c22_44_c22_1025_0001
-5.021 6.893 c22_77_c22_0477_0001
-5.018 8.472 c22_77_c22_0227_0001
-5.013 6.893 c22_55_c22_0079_0001
-5.012 5.881 c22_22_c22_1175_0001
-5.012 7.344 c22_88_c22_0651_0001
-5.012 8.369 c22_22_c22_0839_0001
-5.009 5.424 c22_33_c22_0479_0001
-5.008 5.116 c22_55_c22_0076_0001
-5.005 6.825 c22_55_c22_0259_0001
-5.005 8.313 c22_77_c22_0464_0001
-5.003 7.974 c22_44_c22_0548_0001
-5.003 8.242 c22_55_c22_1048_0001
-5.001 5.113 c22_22_c22_0379_0001
-4.996 9.438 c22_33_c22_0350_0001
-4.990 5.386 c22_88_c22_0114_0001
-4.990 6.520 c22_77_c22_0283_0001
-4.985 6.450 c22_44_c22_0757_0001
-4.984 5.265 c22_55_c22_0397_0001
-4.982 6.689 c22_22_c22_0620_0001
-4.981 3.142 c22_22_c22_0227_0001
-4.979 9.091 c22_11_c22_0180_0001
-4.975 8.272 c22_11_c22_0275_0001
-4.963 7.463 c22_77_c22_0749_0001
-4.960 5.834 c22_88_c22_0932_0001
-4.956 5.992 c22_11_c22_0336_0001
-4.954 3.877 c22_55_c22_0737_0001
-4.950 5.774 c22_22_c22_1130_0001
-4.945 5.703 c22_22_c22_1023_0001
-4.945 6.376 c22_33_c22_0581_0001
-4.941 4.823 c22_55_c22_0157_0001
-4.937 6.102 c22_77_c22_0266_0001
-4.933 5.062 c22_77_c22_0128_0001
-4.932 8.271 c22_55_c22_1147_0001
-4.931 7.818 c22_77_c22_0657_0001
-4.930 5.618 c22_11_c22_0832_0001
-4.930 7.462 c22_55_c22_0610_0001
-4.928 8.136 c22_66_c22_0874_0001
-4.927 4.922 c22_22_c22_1028_0001
-4.926 4.888 c22_77_c22_1062_0001
-4.921 4.691 c22_55_c22_0743_0001
-4.920 8.352 c22_88_c22_0568_0001
-4.914 7.518 c22_44_c22_0296_0001
-4.914 8.218 c22_88_c22_0868_0001
-4.913 4.231 c22_55_c22_0128_0001
-4.911 6.335 c22_77_c22_0202_0001
-4.910 5.200 c22_33_c22_0798_0001
-4.906 5.681 c22_22_c22_0005_0001
-4.905 7.819 c22_77_c22_0581_0001
-4.903 4.754 c22_88_c22_0597_0001
-4.900 5.732 c22_22_c22_0032_0001
-4.897 5.279 c22_66_c22_0231_0001
-4.897 9.095 c22_22_c22_0455_0001
-4.886 5.589 c22_55_c22_1136_0001
-4.884 6.889 c22_66_c22_0666_0001
-4.881 6.121 c22_22_c22_1185_0001
-4.881 6.612 c22_66_c22_0893_0001
-4.880 8.574 c22_22_c22_0867_0001
-4.879 6.227 c22_11_c22_0070_0001
-4.878 6.204 c22_22_c22_0603_0001
-4.876 3.771 c22_55_c22_0183_0001
-4.876 5.024 c22_88_c22_0877_0001
-4.869 5.649 c22_77_c22_0900_0001
-4.869 6.031 c22_88_c22_0526_0001
-4.868 7.161 c22_88_c22_0838_0001
-4.867 6.452 c22_55_c22_1148_0001
-4.862 8.100 c22_55_c22_0005_0001
-4.861 5.967 c22_66_c22_0053_0001
-4.859 7.708 c22_22_c22_0066_0001
-4.856 8.125 c22_11_c22_0057_0001
-4.853 6.429 c22_22_c22_0035_0001
-4.843 7.524 c22_22_c22_0088_0001
-4.841 6.382 c22_77_c22_0246_0001
-4.840 7.268 c22_11_c22_1144_0001
-4.831 5.273 c22_55_c22_0268_0001
-4.831 5.569 c22_33_c22_0103_0001
-4.830 6.882 c22_66_c22_1155_0001
-4.827 6.751 c22_11_c22_0533_0001
-4.826 4.874 c22_88_c22_1051_0001
-4.825 5.545 c22_22_c22_1121_0001
-4.825 7.208 c22_11_c22_0068_0001
-4.823 9.682 c22_88_c22_0555_0001
-4.818 5.232 c22_55_c22_0403_0001
-4.811 6.557 c22_77_c22_0881_0001
-4.807 5.691 c22_22_c22_0788_0001
-4.793 7.138 c22_77_c22_0194_0001
-4.788 9.130 c22_55_c22_0331_0001
-4.786 4.390 c22_88_c22_0381_0001
-4.782 4.990 c22_11_c22_0973_0001
-4.781 7.588 c22_22_c22_0209_0001
-4.777 6.702 c22_77_c22_0935_0001
-4.774 6.227 c22_55_c22_0605_0001
-4.773 6.175 c22_88_c22_0266_0001
-4.772 7.204 c22_77_c22_1221_0001
-4.765 6.778 c22_77_c22_0540_0001
-4.764 5.394 c22_33_c22_0980_0001
-4.763 6.669 c22_55_c22_0872_0001
-4.760 5.648 c22_22_c22_0333_0001
-4.757 5.674 c22_66_c22_1101_0001
-4.757 7.002 c22_66_c22_0179_0001
-4.753 4.788 c22_33_c22_0773_0001
-4.745 5.702 c22_11_c22_0317_0001
-4.745 7.165 c22_11_c22_1001_0001
-4.731 7.319 c22_55_c22_0263_0001
-4.730 7.363 c22_88_c22_0460_0001
-4.727 8.049 c22_11_c22_0605_0001
-4.721 7.080 c22_11_c22_1117_0001
-4.721 7.946 c22_88_c22_0348_0001
-4.719 7.735 c22_77_c22_0984_0001
-4.718 6.914 c22_88_c22_0975_0001
-4.717 8.444 c22_22_c22_0384_0001
-4.715 5.714 c22_11_c22_1033_0001
-4.714 6.328 c22_11_c22_0201_0001
-4.713 3.396 c22_44_c22_0719_0001
-4.712 5.764 c22_77_c22_0904_0001
-4.710 4.120 c22_44_c22_0280_0001
-4.709 5.388 c22_77_c22_0309_0001
-4.708 5.228 c22_88_c22_1101_0001
-4.701 5.540 c22_22_c22_0692_0001
-4.700 8.719 c22_11_c22_0501_0001
-4.699 6.693 c22_77_c22_0778_0001
-4.698 5.627 c22_44_c22_0007_0001
-4.693 8.794 c22_11_c22_0296_0001
-4.691 5.213 c22_88_c22_0424_0001
-4.689 4.589 c22_66_c22_0209_0001
-4.688 5.292 c22_55_c22_0608_0001
-4.688 6.221 c22_44_c22_0819_0001
-4.687 6.425 c22_66_c22_0187_0001
-4.683 7.559 c22_22_c22_1123_0001
-4.679 4.887 c22_66_c22_0299_0001
-4.677 5.322 c22_88_c22_0260_0001
-4.671 8.756 c22_11_c22_0082_0001
-4.669 5.758 c22_66_c22_0772_0001
-4.663 5.771 c22_66_c22_0619_0001
-4.661 5.852 c22_11_c22_0172_0001
-4.660 5.677 c22_33_c22_0510_0001
-4.659 3.827 c22_77_c22_0949_0001
-4.653 6.534 c22_66_c22_0381_0001
-4.648 5.034 c22_11_c22_0177_0001
-4.648 5.076 c22_88_c22_0384_0001
-4.648 6.733 c22_88_c22_1025_0001
-4.647 8.537 c22_77_c22_1169_0001
-4.644 5.477 c22_22_c22_0345_0001
-4.641 4.354 c22_55_c22_0758_0001
-4.640 8.087 c22_22_c22_0402_0001
-4.637 6.103 c22_88_c22_0837_0001
-4.628 4.812 c22_55_c22_0029_0001
-4.628 5.178 c22_66_c22_0574_0001
-4.623 8.295 c22_66_c22_0732_0001
-4.619 7.406 c22_55_c22_1002_0001
-4.617 5.083 c22_66_c22_0615_0001
-4.617 5.230 c22_66_c22_0681_0001
-4.613 6.180 c22_22_c22_0784_0001
-4.609 6.623 c22_77_c22_0500_0001
-4.606 6.155 c22_22_c22_0773_0001
-4.605 4.879 c22_44_c22_0234_0001
-4.603 5.640 c22_11_c22_1166_0001
-4.590 5.564 c22_44_c22_0274_0001
-4.588 4.137 c22_88_c22_0835_0001
-4.581 4.518 c22_33_c22_1206_0001
-4.575 6.717 c22_66_c22_0771_0001
-4.573 5.141 c22_55_c22_0960_0001
-4.568 4.258 c22_77_c22_0446_0001
-4.568 7.351 c22_88_c22_0925_0001
-4.566 9.808 c22_66_c22_1103_0001
-4.559 7.314 c22_11_c22_0848_0001
-4.556 6.595 c22_88_c22_0931_0001
-4.555 7.253 c22_11_c22_0489_0001
-4.552 6.124 c22_77_c22_0137_0001
-4.550 5.991 c22_11_c22_0843_0001
-4.546 7.113 c22_66_c22_1243_0001
-4.539 6.507 c22_11_c22_0855_0001
-4.538 6.143 c22_44_c22_0226_0001
-4.534 9.266 c22_22_c22_0860_0001
-4.516 7.239 c22_11_c22_0851_0001
-4.511 6.856 c22_11_c22_0169_0001
-4.509 8.723 c22_33_c22_0607_0001
-4.508 6.382 c22_66_c22_0459_0001
-4.507 7.327 c22_33_c22_0558_0001
-4.500 7.340 c22_11_c22_0424_0001
-4.498 3.912 c22_11_c22_0088_0001
-4.493 7.836 c22_44_c22_0590_0001
-4.491 10.643 c22_77_c22_0725_0001
-4.486 6.218 c22_77_c22_0375_0001
-4.486 6.944 c22_88_c22_0908_0001
-4.485 7.048 c22_88_c22_0086_0001
-4.482 8.482 c22_66_c22_0595_0001
-4.479 6.048 c22_22_c22_0387_0001
-4.473 6.777 c22_77_c22_0122_0001
-4.472 6.620 c22_88_c22_0758_0001
-4.470 6.739 c22_55_c22_0935_0001
-4.464 8.459 c22_11_c22_0969_0001
-4.462 5.602 c22_55_c22_0199_0001
-4.454 11.194 c22_11_c22_0291_0001
-4.454 6.784 c22_44_c22_0439_0001
-4.451 8.719 c22_66_c22_0792_0001
-4.449 6.767 c22_22_c22_0294_0001
-4.448 7.852 c22_22_c22_0888_0001
-4.447 5.660 c22_11_c22_0457_0001
-4.439 6.301 c22_77_c22_0121_0001
-4.427 5.550 c22_55_c22_1155_0001
-4.422 6.656 c22_11_c22_0841_0001
-4.422 7.186 c22_33_c22_0973_0001
-4.420 4.773 c22_88_c22_0264_0001
-4.420 9.188 c22_22_c22_0680_0001
-4.411 6.761 c22_66_c22_1093_0001
-4.410 5.622 c22_33_c22_1214_0001
-4.398 6.675 c22_22_c22_0935_0001
-4.394 6.504 c22_55_c22_0327_0001
-4.391 7.738 c22_66_c22_0955_0001
-4.384 7.004 c22_11_c22_1197_0001
-4.382 5.227 c22_11_c22_0002_0001
-4.382 5.246 c22_44_c22_1039_0001
-4.382 7.104 c22_22_c22_0225_0001
-4.377 8.530 c22_22_c22_1137_0001
-4.370 8.318 c22_66_c22_0562_0001
-4.355 8.344 c22_66_c22_0344_0001
-4.353 5.643 c22_55_c22_0235_0001
-4.351 7.943 c22_77_c22_0101_0001
-4.346 6.113 c22_44_c22_1163_0001
-4.343 5.296 c22_11_c22_0756_0001
-4.342 7.015 c22_77_c22_1129_0001
-4.341 5.088 c22_11_c22_0734_0001
-4.338 10.780 c22_33_c22_0085_0001
-4.332 5.369 c22_77_c22_1187_0001
-4.332 7.820 c22_77_c22_0853_0001
-4.329 6.814 c22_55_c22_0231_0001
-4.325 7.988 c22_11_c22_0894_0001
-4.320 5.575 c22_66_c22_0486_0001
-4.320 6.937 c22_88_c22_0620_0001
-4.311 7.814 c22_11_c22_0103_0001
-4.310 6.812 c22_44_c22_0730_0001
-4.309 5.561 c22_33_c22_0774_0001
-4.304 6.458 c22_88_c22_0587_0001
-4.304 8.964 c22_11_c22_0344_0001
-4.303 6.644 c22_88_c22_0618_0001
-4.301 6.417 c22_22_c22_0061_0001
-4.301 7.073 c22_88_c22_0169_0001
-4.296 9.996 c22_88_c22_0265_0001
-4.292 6.113 c22_88_c22_1099_0001
-4.288 6.909 c22_44_c22_1169_0001
-4.285 3.885 c22_88_c22_0806_0001
-4.281 7.997 c22_22_c22_0801_0001
-4.279 7.531 c22_55_c22_0638_0001
-4.278 6.805 c22_55_c22_0759_0001
-4.277 5.897 c22_88_c22_0694_0001
-4.270 4.368 c22_44_c22_0459_0001
-4.266 6.426 c22_11_c22_0474_0001
-4.264 9.539 c22_88_c22_0416_0001
-4.262 6.149 c22_66_c22_0343_0001
-4.261 4.808 c22_66_c22_1220_0001
-4.261 6.286 c22_66_c22_0683_0001
-4.254 7.983 c22_22_c22_0400_0001
-4.253 4.995 c22_88_c22_1078_0001
-4.253 6.038 c22_22_c22_0977_0001
-4.249 4.941 c22_66_c22_0443_0001
-4.241 10.517 c22_33_c22_0520_0001
-4.241 6.531 c22_66_c22_0241_0001
-4.230 5.061 c22_55_c22_0244_0001
-4.226 6.201 c22_88_c22_0614_0001
-4.226 8.722 c22_22_c22_0453_0001
-4.225 7.285 c22_33_c22_0925_0001
-4.222 6.488 c22_88_c22_0272_0001
-4.219 7.779 c22_44_c22_1057_0001
-4.217 6.596 c22_77_c22_1118_0001
-4.207 5.171 c22_55_c22_0025_0001
-4.203 8.118 c22_11_c22_0518_0001
-4.195 5.143 c22_44_c22_0856_0001
-4.190 7.184 c22_77_c22_0774_0001
-4.188 6.725 c22_77_c22_0228_0001
-4.180 5.243 c22_22_c22_0703_0001
-4.178 6.042 c22_33_c22_0265_0001
-4.173 6.498 c22_44_c22_0570_0001
-4.173 8.530 c22_88_c22_0058_0001
-4.171 10.945 c22_22_c22_0270_0001
-4.167 5.185 c22_22_c22_0287_0001
-4.163 10.522 c22_44_c22_0045_0001
-4.159 6.172 c22_33_c22_0579_0001
-4.158 5.486 c22_44_c22_0776_0001
-4.158 8.495 c22_11_c22_0318_0001
-4.157 5.402 c22_88_c22_0881_0001
-4.155 5.673 c22_66_c22_0472_0001
-4.150 3.033 c22_33_c22_1199_0001
-4.144 5.730 c22_11_c22_1070_0001
-4.144 5.863 c22_33_c22_0359_0001
-4.144 6.888 c22_22_c22_0869_0001
-4.140 9.110 c22_55_c22_0274_0001
-4.139 7.148 c22_88_c22_0113_0001
-4.130 6.266 c22_77_c22_0697_0001
-4.126 8.551 c22_22_c22_0687_0001
-4.118 6.259 c22_88_c22_0295_0001
-4.115 5.004 c22_55_c22_1100_0001
-4.112 7.555 c22_11_c22_0529_0001
-4.106 4.631 c22_33_c22_1226_0001
-4.099 7.228 c22_88_c22_1063_0001
-4.098 8.704 c22_22_c22_1041_0001
-4.097 3.553 c22_44_c22_1018_0001
-4.092 5.349 c22_33_c22_0669_0001
-4.092 8.428 c22_22_c22_1111_0001
-4.088 3.314 c22_44_c22_1034_0001
-4.084 7.082 c22_11_c22_0891_0001
-4.084 8.654 c22_11_c22_0996_0001
-4.083 7.927 c22_77_c22_0332_0001
-4.078 4.011 c22_88_c22_1199_0001
-4.078 7.475 c22_66_c22_0062_0001
-4.077 7.142 c22_33_c22_0430_0001
-4.074 7.730 c22_33_c22_0057_0001
-4.074 8.753 c22_22_c22_0570_0001
-4.073 3.990 c22_33_c22_0795_0001
-4.069 6.443 c22_88_c22_1020_0001
-4.067 5.241 c22_44_c22_1013_0001
-4.067 8.963 c22_44_c22_0952_0001
-4.051 6.902 c22_88_c22_0590_0001
-4.049 9.172 c22_55_c22_0945_0001
-4.040 8.324 c22_22_c22_1012_0001
-4.036 8.591 c22_77_c22_0617_0001
-4.020 8.285 c22_77_c22_0794_0001
-4.015 6.824 c22_88_c22_1164_0001
-4.015 8.605 c22_22_c22_0556_0001
-4.011 4.454 c22_44_c22_0207_0001
-4.008 5.708 c22_88_c22_0343_0001
-3.996 4.337 c22_44_c22_0153_0001
-3.994 9.031 c22_44_c22_0805_0001
-3.976 7.766 c22_22_c22_0821_0001
-3.973 5.008 c22_55_c22_0106_0001
-3.971 8.118 c22_55_c22_0171_0001
-3.960 5.561 c22_22_c22_0953_0001
-3.948 6.833 c22_22_c22_0219_0001
-3.948 7.753 c22_66_c22_0347_0001
-3.944 7.662 c22_77_c22_0928_0001
-3.939 6.530 c22_33_c22_0435_0001
-3.932 5.752 c22_33_c22_0020_0001
-3.930 2.729 c22_77_c22_0623_0001
-3.925 7.284 c22_88_c22_0278_0001
-3.923 6.774 c22_55_c22_0488_0001
-3.922 8.830 c22_55_c22_0596_0001
-3.910 8.006 c22_55_c22_0097_0001
-3.904 14.062 c22_66_c22_0416_0001
-3.890 7.102 c22_77_c22_0265_0001
-3.883 7.749 c22_44_c22_0065_0001
-3.882 6.610 c22_88_c22_0888_0001
-3.882 6.701 c22_44_c22_0488_0001
-3.874 7.177 c22_33_c22_0341_0001
-3.864 4.878 c22_88_c22_1200_0001
-3.850 7.321 c22_66_c22_0139_0001
-3.849 4.664 c22_88_c22_0357_0001
-3.842 6.410 c22_88_c22_1187_0001
-3.834 6.494 c22_33_c22_0276_0001
-3.831 5.938 c22_44_c22_0029_0001
-3.830 8.485 c22_33_c22_0212_0001
-3.825 8.961 c22_88_c22_0429_0001
-3.824 6.502 c22_77_c22_0679_0001
-3.820 4.585 c22_55_c22_0929_0001
-3.815 6.828 c22_88_c22_0107_0001
-3.801 4.298 c22_44_c22_1103_0001
-3.793 6.062 c22_22_c22_0350_0001
-3.792 5.807 c22_88_c22_0904_0001
-3.783 12.863 c22_66_c22_0046_0001
-3.772 6.821 c22_22_c22_1007_0001
-3.765 5.488 c22_55_c22_0434_0001
-3.757 6.436 c22_22_c22_0583_0001
-3.756 6.296 c22_44_c22_0628_0001
-3.755 11.148 c22_55_c22_0210_0001
-3.747 8.633 c22_44_c22_0608_0001
-3.739 5.017 c22_66_c22_0433_0001
-3.733 3.524 c22_44_c22_0313_0001
-3.720 6.281 c22_33_c22_0271_0001
-3.712 5.433 c22_22_c22_0427_0001
-3.706 4.427 c22_44_c22_0859_0001
-3.701 8.451 c22_11_c22_1240_0001
-3.682 5.322 c22_22_c22_0944_0001
-3.681 8.000 c22_22_c22_0291_0001
-3.654 5.375 c22_22_c22_1014_0001
-3.647 3.300 c22_33_c22_0174_0001
-3.626 6.864 c22_33_c22_1229_0001
-3.625 11.861 c22_11_c22_1099_0001
-3.621 7.753 c22_77_c22_0162_0001
-3.620 7.679 c22_44_c22_1152_0001
-3.611 5.986 c22_66_c22_0935_0001
-3.607 6.231 c22_11_c22_0238_0001
-3.607 6.646 c22_33_c22_1102_0001
-3.604 9.910 c22_11_c22_0760_0001
-3.602 7.431 c22_77_c22_0587_0001
-3.581 6.632 c22_11_c22_0192_0001
-3.579 4.088 c22_33_c22_1091_0001
-3.575 6.415 c22_33_c22_0963_0001
-3.574 13.676 c22_55_c22_0059_0001
-3.567 5.540 c22_22_c22_0043_0001
-3.564 3.922 c22_88_c22_1052_0001
-3.562 6.079 c22_88_c22_0142_0001
-3.561 6.282 c22_88_c22_0827_0001
-3.559 6.983 c22_11_c22_1111_0001
-3.555 6.003 c22_77_c22_0129_0001
-3.546 4.852 c22_66_c22_0317_0001
-3.543 8.066 c22_22_c22_0261_0001
-3.542 6.102 c22_22_c22_1094_0001
-3.541 6.893 c22_88_c22_0532_0001
-3.538 7.233 c22_77_c22_0357_0001
-3.537 5.791 c22_88_c22_0604_0001
-3.523 7.070 c22_77_c22_0628_0001
-3.514 18.193 c22_44_c22_1180_0001
-3.511 6.740 c22_22_c22_0992_0001
-3.510 6.819 c22_88_c22_0698_0001
-3.509 3.236 c22_44_c22_1099_0001
-3.500 9.522 c22_11_c22_0791_0001
-3.499 8.049 c22_44_c22_0482_0001
-3.496 3.819 c22_77_c22_0636_0001
-3.495 8.804 c22_55_c22_0762_0001
-3.490 5.314 c22_55_c22_0506_0001
-3.489 10.284 c22_88_c22_0658_0001
-3.488 3.985 c22_88_c22_0508_0001
-3.483 5.495 c22_88_c22_0419_0001
-3.466 5.745 c22_33_c22_0864_0001
-3.462 12.528 c22_77_c22_0559_0001
-3.458 6.871 c22_55_c22_0253_0001
-3.455 10.334 c22_33_c22_0884_0001
-3.451 6.063 c22_88_c22_0726_0001
-3.449 4.496 c22_88_c22_0440_0001
-3.448 5.403 c22_77_c22_0638_0001
-3.442 7.801 c22_33_c22_0557_0001
-3.441 4.558 c22_88_c22_0036_0001
-3.438 6.738 c22_55_c22_0501_0001
-3.437 5.857 c22_22_c22_0463_0001
-3.437 8.628 c22_66_c22_0074_0001
-3.435 7.145 c22_88_c22_1093_0001
-3.433 6.189 c22_33_c22_0356_0001
-3.425 6.775 c22_55_c22_1223_0001
-3.414 10.040 c22_55_c22_0753_0001
-3.394 4.891 c22_11_c22_0530_0001
-3.391 9.434 c22_77_c22_0967_0001
-3.386 5.975 c22_11_c22_0216_0001
-3.378 5.276 c22_88_c22_0668_0001
-3.373 6.979 c22_44_c22_1235_0001
-3.372 6.225 c22_88_c22_0480_0001
-3.372 6.419 c22_11_c22_0491_0001
-3.368 10.265 c22_66_c22_0519_0001
-3.358 4.808 c22_66_c22_0249_0001
-3.358 5.659 c22_11_c22_1250_0001
-3.356 5.602 c22_66_c22_0639_0001
-3.350 4.409 c22_11_c22_1188_0001
-3.349 4.692 c22_22_c22_1140_0001
-3.341 7.210 c22_66_c22_0403_0001
-3.336 10.382 c22_11_c22_0312_0001
-3.335 2.896 c22_44_c22_0209_0001
-3.335 5.851 c22_44_c22_1127_0001
-3.334 5.808 c22_55_c22_0724_0001
-3.334 6.597 c22_88_c22_0739_0001
-3.315 6.776 c22_55_c22_0592_0001
-3.297 6.650 c22_77_c22_0460_0001
-3.285 7.212 c22_11_c22_0952_0001
-3.281 6.513 c22_55_c22_0659_0001
-3.280 6.946 c22_77_c22_0141_0001
-3.273 5.592 c22_22_c22_0972_0001
-3.257 4.456 c22_44_c22_0298_0001
-3.251 3.214 c22_44_c22_0144_0001
-3.241 7.801 c22_55_c22_0963_0001
-3.237 7.478 c22_22_c22_0716_0001
-3.228 4.580 c22_44_c22_0630_0001
-3.211 6.529 c22_44_c22_0654_0001
-3.210 5.082 c22_88_c22_0059_0001
-3.203 8.378 c22_22_c22_1105_0001
-3.196 7.162 c22_55_c22_0825_0001
-3.186 7.780 c22_77_c22_1197_0001
-3.184 5.373 c22_77_c22_0305_0001
-3.145 5.796 c22_88_c22_0280_0001
-3.144 9.966 c22_11_c22_0338_0001
-3.138 6.652 c22_11_c22_1246_0001
-3.138 7.173 c22_88_c22_0927_0001
-3.135 6.854 c22_88_c22_0505_0001
-3.124 5.499 c22_44_c22_0675_0001
-3.123 2.494 c22_88_c22_0004_0001
-3.119 6.158 c22_11_c22_0085_0001
-3.113 11.672 c22_22_c22_0947_0001
-3.108 5.532 c22_44_c22_1091_0001
-3.107 11.767 c22_66_c22_0243_0001
-3.103 7.730 c22_22_c22_0423_0001
-3.096 13.236 c22_88_c22_0477_0001
-3.091 6.028 c22_55_c22_0556_0001
-3.088 10.573 c22_22_c22_0403_0001
-3.078 6.891 c22_88_c22_0239_0001
-3.067 7.069 c22_44_c22_0179_0001
-3.064 5.304 c22_77_c22_0114_0001
-3.057 7.065 c22_44_c22_1188_0001
-3.056 5.759 c22_55_c22_1160_0001
-3.044 9.026 c22_44_c22_0389_0001
-3.041 4.270 c22_44_c22_0642_0001
-3.036 6.613 c22_44_c22_0656_0001
-3.025 6.430 c22_66_c22_1128_0001
-3.025 6.564 c22_22_c22_0995_0001
-3.006 7.295 c22_77_c22_1172_0001
-2.987 8.241 c22_22_c22_0306_0001
-2.981 9.044 c22_11_c22_0234_0001
-2.976 6.643 c22_77_c22_1018_0001
-2.973 8.993 c22_77_c22_0152_0001
-2.970 4.881 c22_66_c22_1194_0001
-2.970 7.198 c22_11_c22_1137_0001
-2.963 5.889 c22_77_c22_0506_0001
-2.954 3.006 c22_33_c22_0162_0001
-2.952 4.598 c22_22_c22_0412_0001
-2.950 7.189 c22_88_c22_0895_0001
-2.948 6.021 c22_55_c22_0806_0001
-2.940 4.577 c22_55_c22_0658_0001
-2.934 9.442 c22_77_c22_0530_0001
-2.908 6.461 c22_22_c22_0510_0001
-2.895 8.388 c22_22_c22_0678_0001
-2.882 8.801 c22_22_c22_0373_0001
-2.874 6.039 c22_88_c22_0132_0001
-2.859 6.640 c22_88_c22_0128_0001
-2.854 5.160 c22_88_c22_1117_0001
-2.808 4.263 c22_44_c22_0821_0001
-2.804 6.078 c22_55_c22_0551_0001
-2.786 7.283 c22_66_c22_0751_0001
-2.776 6.156 c22_44_c22_0852_0001
-2.771 4.685 c22_33_c22_0580_0001
-2.768 6.268 c22_33_c22_0279_0001
-2.751 5.280 c22_88_c22_0983_0001
-2.745 5.514 c22_55_c22_0241_0001
-2.744 12.269 c22_11_c22_0909_0001
-2.742 7.204 c22_11_c22_0796_0001
-2.740 5.543 c22_55_c22_0624_0001
-2.734 3.899 c22_77_c22_1239_0001
-2.730 5.036 c22_66_c22_0456_0001
-2.720 7.103 c22_22_c22_0760_0001
-2.717 5.998 c22_55_c22_1020_0001
-2.704 6.873 c22_44_c22_0289_0001
-2.701 7.779 c22_55_c22_0669_0001
-2.699 5.098 c22_77_c22_1038_0001
-2.684 6.830 c22_22_c22_0311_0001
-2.683 9.075 c22_44_c22_0620_0001
-2.664 5.504 c22_77_c22_1218_0001
-2.644 9.285 c22_22_c22_0653_0001
-2.636 5.318 c22_33_c22_0201_0001
-2.632 5.797 c22_33_c22_0625_0001
-2.616 5.823 c22_88_c22_0067_0001
-2.599 8.053 c22_88_c22_0219_0001
-2.580 6.293 c22_88_c22_0813_0001
-2.580 6.975 c22_11_c22_0898_0001
-2.576 6.213 c22_88_c22_0960_0001
-2.576 6.654 c22_88_c22_0253_0001
-2.562 6.119 c22_66_c22_0869_0001
-2.557 5.375 c22_77_c22_0476_0001
-2.556 6.246 c22_55_c22_0699_0001
-2.537 10.892 c22_33_c22_0988_0001
-2.534 5.840 c22_66_c22_0438_0001
-2.523 4.895 c22_22_c22_1164_0001
-2.508 6.461 c22_88_c22_0125_0001
-2.504 11.168 c22_55_c22_0562_0001
-2.500 10.607 c22_11_c22_0907_0001
-2.495 7.090 c22_88_c22_0596_0001
-2.494 7.117 c22_11_c22_1224_0001
-2.476 10.863 c22_11_c22_0687_0001
-2.476 7.760 c22_55_c22_0887_0001
-2.473 8.212 c22_88_c22_0625_0001
