  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-13.901 3.141 c13_44_c13_0711_0001
-13.901 8.156 c13_11_c13_0119_0001
-13.900 3.814 c13_77_c13_1224_0001
-13.894 8.644 c13_11_c13_0656_0001
-13.884 2.302 c13_77_c13_0162_0001
-13.880 3.484 c13_44_c13_1119_0001
-13.879 3.274 c13_55_c13_0773_0001
-13.878 8.752 c13_22_c13_1053_0001
-13.870 8.157 c13_11_c13_0350_0001
-13.870 8.187 c13_44_c13_0266_0001
-13.867 9.560 c13_55_c13_0573_0001
-13.863 3.005 c13_11_c13_1242_0001
-13.863 4.012 c13_66_c13_0446_0001
-13.861 4.446 c13_33_c13_1243_0001
-13.855 2.403 c13_33_c13_0629_0001
-13.852 4.731 c13_22_c13_0682_0001
-13.845 3.243 c13_11_c13_0986_0001
-13.842 8.673 c13_66_c13_1011_0001
-13.838 1.655 c13_33_c13_0926_0001
-13.838 2.797 c13_77_c13_0549_0001
-13.829 4.329 c13_44_c13_0982_0001
-13.825 3.296 c13_55_c13_0081_0001
-13.822 3.200 c13_77_c13_0518_0001
-13.821 3.045 c13_55_c13_0361_0001
-13.815 8.638 c13_66_c13_0138_0001
-13.811 3.448 c13_55_c13_0156_0001
-13.808 8.318 c13_66_c13_1197_0001
-13.803 3.020 c13_88_c13_0836_0001
-13.791 3.549 c13_33_c13_0699_0001
-13.790 8.364 c13_88_c13_1250_0001
-13.783 2.086 c13_11_c13_1143_0001
-13.782 8.621 c13_22_c13_1041_0001
-13.781 2.948 c13_11_c13_1155_0001
-13.781 4.986 c13_88_c13_1029_0001
-13.780 4.430 c13_44_c13_0531_0001
-13.779 8.266 c13_44_c13_0701_0001
-13.777 1.576 c13_11_c13_0908_0001
-13.771 0.179 c13_22_c13_0347_0001
-13.771 8.165 c13_11_c13_0067_0001
-13.769 8.891 c13_33_c13_0915_0001
-13.764 5.326 c13_44_c13_1097_0001
-13.764 5.389 c13_66_c13_0031_0001
-13.762 1.440 c13_44_c13_0723_0001
-13.760 2.646 c13_11_c13_1188_0001
-13.759 3.018 c13_44_c13_0306_0001
-13.757 2.712 c13_66_c13_0644_0001
-13.752 8.366 c13_88_c13_0450_0001
-13.746 4.080 c13_55_c13_1137_0001
-13.746 4.125 c13_66_c13_0001_0001
-13.743 3.409 c13_66_c13_1084_0001
-13.742 3.430 c13_66_c13_0082_0001
-13.742 8.952 c13_44_c13_0560_0001
-13.730 2.657 c13_77_c13_0423_0001
-13.727 4.468 c13_88_c13_0980_0001
-13.720 8.835 c13_55_c13_1229_0001
-13.717 1.499 c13_44_c13_0932_0001
-13.716 2.570 c13_44_c13_0958_0001
-13.702 3.376 c13_22_c13_0631_0001
-13.699 4.066 c13_66_c13_1094_0001
-13.696 3.125 c13_44_c13_0302_0001
-13.696 3.259 c13_44_c13_0588_0001
-13.695 8.154 c13_11_c13_0134_0001
-13.691 2.402 c13_88_c13_0964_0001
-13.686 4.863 c13_88_c13_1033_0001
-13.684 0.221 c13_11_c13_0517_0001
-13.684 3.187 c13_66_c13_0876_0001
-13.684 8.138 c13_11_c13_0073_0001
-13.683 8.541 c13_33_c13_1156_0001
-13.682 8.154 c13_11_c13_0452_0001
-13.677 3.330 c13_55_c13_0951_0001
-13.676 6.409 c13_88_c13_0272_0001
-13.675 1.838 c13_77_c13_0956_0001
-13.673 3.788 c13_11_c13_0735_0001
-13.673 4.401 c13_22_c13_1152_0001
-13.670 4.921 c13_33_c13_0965_0001
-13.668 3.487 c13_66_c13_0184_0001
-13.667 8.858 c13_22_c13_1099_0001
-13.660 3.368 c13_55_c13_0955_0001
-13.660 5.229 c13_33_c13_0781_0001
-13.659 4.466 c13_55_c13_1087_0001
-13.658 2.714 c13_88_c13_0607_0001
-13.656 8.345 c13_66_c13_0549_0001
-13.653 0.059 c13_11_c13_0414_0001
-13.650 4.566 c13_44_c13_1169_0001
-13.645 0.143 c13_11_c13_0367_0001
-13.644 4.170 c13_66_c13_0416_0001
-13.644 4.617 c13_44_c13_0378_0001
-13.640 4.386 c13_55_c13_1178_0001
-13.637 4.723 c13_33_c13_0703_0001
-13.637 4.782 c13_33_c13_0671_0001
-13.631 3.394 c13_66_c13_0361_0001
-13.626 4.379 c13_88_c13_0434_0001
-13.626 8.507 c13_11_c13_0789_0001
-13.619 2.559 c13_55_c13_0929_0001
-13.613 5.415 c13_44_c13_0945_0001
-13.608 2.392 c13_77_c13_0713_0001
-13.604 2.358 c13_77_c13_0472_0001
-13.602 2.552 c13_66_c13_1053_0001
-13.601 8.843 c13_33_c13_1132_0001
-13.597 2.459 c13_11_c13_0437_0001
-13.597 5.097 c13_33_c13_0683_0001
-13.596 4.556 c13_11_c13_1110_0001
-13.594 1.983 c13_77_c13_0944_0001
-13.594 8.832 c13_77_c13_0509_0001
-13.591 8.682 c13_66_c13_0760_0001
-13.589 4.454 c13_33_c13_1071_0001
-13.589 8.836 c13_77_c13_0783_0001
-13.582 4.794 c13_88_c13_0635_0001
-13.577 5.263 c13_33_c13_1244_0001
-13.572 3.089 c13_55_c13_0146_0001
-13.572 8.151 c13_11_c13_0390_0001
-13.566 8.132 c13_11_c13_0593_0001
-13.565 2.605 c13_44_c13_1156_0001
-13.563 7.964 c13_55_c13_0261_0001
-13.555 0.233 c13_11_c13_0205_0001
-13.552 8.231 c13_55_c13_1125_0001
-13.540 4.761 c13_22_c13_0972_0001
-13.540 5.373 c13_33_c13_0774_0001
-13.539 3.603 c13_55_c13_0901_0001
-13.535 5.149 c13_22_c13_1227_0001
-13.529 3.538 c13_44_c13_0344_0001
-13.527 2.975 c13_11_c13_0876_0001
-13.524 4.445 c13_22_c13_0746_0001
-13.521 9.037 c13_66_c13_0092_0001
-13.517 3.307 c13_22_c13_0821_0001
-13.513 3.101 c13_55_c13_0643_0001
-13.512 9.513 c13_55_c13_0417_0001
-13.509 4.109 c13_44_c13_0402_0001
-13.508 0.695 c13_22_c13_0436_0001
-13.505 4.708 c13_44_c13_0417_0001
-13.504 1.705 c13_77_c13_1188_0001
-13.499 6.863 c13_33_c13_0860_0001
-13.495 1.679 c13_33_c13_0726_0001
-13.492 3.391 c13_66_c13_0801_0001
-13.491 2.412 c13_77_c13_0390_0001
-13.487 0.119 c13_11_c13_0058_0001
-13.487 3.465 c13_55_c13_0801_0001
-13.486 8.719 c13_66_c13_1097_0001
-13.481 8.365 c13_88_c13_0251_0001
-13.472 2.623 c13_77_c13_0367_0001
-13.471 4.293 c13_77_c13_0955_0001
-13.470 3.165 c13_66_c13_0964_0001
-13.468 0.190 c13_11_c13_0308_0001
-13.467 3.975 c13_66_c13_0635_0001
-13.463 3.431 c13_11_c13_0229_0001
-13.461 9.082 c13_44_c13_0440_0001
-13.458 2.529 c13_88_c13_0311_0001
-13.457 3.021 c13_66_c13_0569_0001
-13.457 4.457 c13_22_c13_0855_0001
-13.457 4.465 c13_11_c13_1134_0001
-13.457 8.155 c13_11_c13_0547_0001
-13.446 4.060 c13_11_c13_1064_0001
-13.441 3.611 c13_66_c13_0896_0001
-13.441 7.791 c13_33_c13_0862_0001
-13.433 1.552 c13_44_c13_0947_0001
-13.425 0.289 c13_11_c13_0568_0001
-13.422 0.388 c13_22_c13_0074_0001
-13.420 3.259 c13_55_c13_0243_0001
-13.419 4.636 c13_33_c13_0865_0001
-13.417 8.608 c13_22_c13_1199_0001
-13.407 8.773 c13_77_c13_1219_0001
-13.401 9.024 c13_33_c13_0937_0001
-13.384 3.577 c13_55_c13_1021_0001
-13.383 0.254 c13_11_c13_0372_0001
-13.383 8.971 c13_55_c13_0767_0001
-13.381 3.520 c13_33_c13_1041_0001
-13.381 4.149 c13_33_c13_0855_0001
-13.378 8.041 c13_88_c13_0695_0001
-13.377 4.913 c13_33_c13_1187_0001
-13.375 3.215 c13_55_c13_1061_0001
-13.373 8.828 c13_66_c13_0295_0001
-13.371 4.848 c13_88_c13_0984_0001
-13.367 3.237 c13_11_c13_1021_0001
-13.366 1.849 c13_55_c13_1213_0001
-13.365 1.199 c13_66_c13_1199_0001
-13.364 3.087 c13_66_c13_0185_0001
-13.362 3.919 c13_11_c13_0680_0001
-13.362 4.430 c13_77_c13_0628_0001
-13.360 3.894 c13_55_c13_0124_0001
-13.358 8.866 c13_44_c13_0483_0001
-13.355 7.979 c13_11_c13_0812_0001
-13.350 3.254 c13_22_c13_1061_0001
-13.350 5.112 c13_88_c13_0911_0001
-13.346 4.804 c13_33_c13_0853_0001
-13.342 4.037 c13_55_c13_0147_0001
-13.341 3.460 c13_55_c13_0070_0001
-13.329 7.488 c13_55_c13_0095_0001
-13.328 8.864 c13_33_c13_0656_0001
-13.325 8.973 c13_55_c13_0994_0001
-13.323 1.231 c13_44_c13_0838_0001
-13.314 3.042 c13_44_c13_0291_0001
-13.314 3.936 c13_55_c13_1247_0001
-13.313 4.365 c13_88_c13_0405_0001
-13.312 8.900 c13_44_c13_0489_0001
-13.310 3.865 c13_55_c13_1129_0001
-13.310 4.056 c13_11_c13_0873_0001
-13.308 0.595 c13_22_c13_0190_0001
-13.305 3.920 c13_22_c13_1148_0001
-13.303 2.542 c13_33_c13_1197_0001
-13.303 4.633 c13_44_c13_0981_0001
-13.300 3.488 c13_22_c13_0799_0001
-13.298 3.562 c13_55_c13_1086_0001
-13.292 4.200 c13_11_c13_0643_0001
-13.292 8.716 c13_66_c13_0408_0001
-13.290 8.163 c13_11_c13_0312_0001
-13.288 4.975 c13_77_c13_0774_0001
-13.287 8.515 c13_11_c13_0724_0001
-13.287 8.581 c13_66_c13_1195_0001
-13.286 3.183 c13_22_c13_1184_0001
-13.284 0.527 c13_11_c13_0278_0001
-13.281 0.658 c13_11_c13_0218_0001
-13.278 3.274 c13_66_c13_0567_0001
-13.277 3.547 c13_55_c13_0733_0001
-13.275 3.262 c13_66_c13_0298_0001
-13.271 3.679 c13_22_c13_0716_0001
-13.268 8.704 c13_66_c13_0280_0001
-13.267 8.927 c13_33_c13_0660_0001
-13.261 3.266 c13_44_c13_0094_0001
-13.255 5.411 c13_44_c13_1137_0001
-13.254 0.713 c13_22_c13_0419_0001
-13.251 4.022 c13_55_c13_0149_0001
-13.248 8.657 c13_66_c13_0187_0001
-13.248 8.845 c13_77_c13_1166_0001
-13.247 4.806 c13_33_c13_1069_0001
-13.246 2.661 c13_44_c13_0872_0001
-13.246 6.228 c13_44_c13_1093_0001
-13.243 8.639 c13_66_c13_0372_0001
-13.235 4.221 c13_44_c13_1147_0001
-13.229 3.183 c13_33_c13_0812_0001
-13.228 5.180 c13_44_c13_1011_0001
-13.226 3.349 c13_44_c13_0050_0001
-13.226 8.732 c13_77_c13_0238_0001
-13.223 4.471 c13_77_c13_0378_0001
-13.220 4.908 c13_11_c13_0998_0001
-13.220 8.152 c13_11_c13_0383_0001
-13.220 8.163 c13_11_c13_0128_0001
-13.219 2.034 c13_77_c13_0103_0001
-13.219 3.342 c13_44_c13_0056_0001
-13.218 3.399 c13_55_c13_1049_0001
-13.216 2.162 c13_33_c13_1249_0001
-13.212 5.324 c13_44_c13_0894_0001
-13.206 3.632 c13_55_c13_0497_0001
-13.205 4.174 c13_55_c13_0040_0001
-13.203 4.202 c13_11_c13_1158_0001
-13.197 0.338 c13_22_c13_0545_0001
-13.195 2.302 c13_55_c13_0220_0001
-13.195 3.278 c13_66_c13_1222_0001
-13.187 8.266 c13_55_c13_0580_0001
-13.186 3.527 c13_55_c13_0566_0001
-13.186 4.784 c13_44_c13_1081_0001
-13.185 5.382 c13_44_c13_0874_0001
-13.181 0.442 c13_11_c13_0382_0001
-13.180 2.457 c13_88_c13_0891_0001
-13.180 7.874 c13_77_c13_0782_0001
-13.178 3.362 c13_66_c13_0752_0001
-13.178 3.466 c13_33_c13_0713_0001
-13.162 4.695 c13_44_c13_0456_0001
-13.160 8.628 c13_33_c13_0909_0001
-13.159 7.947 c13_11_c13_0990_0001
-13.159 8.801 c13_22_c13_0720_0001
-13.148 8.758 c13_77_c13_0508_0001
-13.146 1.879 c13_44_c13_0880_0001
-13.139 4.041 c13_55_c13_0870_0001
-13.137 0.324 c13_11_c13_0130_0001
-13.137 3.394 c13_77_c13_0974_0001
-13.136 2.975 c13_88_c13_0105_0001
-13.134 2.689 c13_55_c13_0175_0001
-13.132 2.837 c13_11_c13_1132_0001
-13.132 4.160 c13_44_c13_1108_0001
-13.131 8.574 c13_55_c13_1058_0001
-13.130 3.375 c13_66_c13_0172_0001
-13.129 4.507 c13_55_c13_0821_0001
-13.128 8.491 c13_11_c13_0827_0001
-13.127 0.280 c13_11_c13_0359_0001
-13.125 3.531 c13_77_c13_1164_0001
-13.125 8.512 c13_11_c13_0862_0001
-13.121 3.359 c13_66_c13_0470_0001
-13.117 3.289 c13_33_c13_0443_0001
-13.110 3.403 c13_66_c13_0132_0001
-13.110 5.684 c13_44_c13_0529_0001
-13.109 4.507 c13_88_c13_0501_0001
-13.105 3.589 c13_44_c13_0948_0001
-13.103 4.258 c13_77_c13_0733_0001
-13.101 9.602 c13_22_c13_0712_0001
-13.100 4.480 c13_66_c13_0934_0001
-13.099 4.487 c13_44_c13_1159_0001
-13.099 4.893 c13_88_c13_0481_0001
-13.098 3.182 c13_44_c13_1044_0001
-13.095 0.348 c13_22_c13_0525_0001
-13.093 2.567 c13_88_c13_1204_0001
-13.093 2.681 c13_11_c13_1145_0001
-13.092 4.721 c13_88_c13_0063_0001
-13.091 4.252 c13_44_c13_0672_0001
-13.091 4.889 c13_33_c13_1164_0001
-13.088 0.277 c13_22_c13_0434_0001
-13.087 5.254 c13_33_c13_1165_0001
-13.087 8.964 c13_55_c13_0322_0001
-13.082 8.177 c13_11_c13_0120_0001
-13.080 8.744 c13_77_c13_0563_0001
-13.076 3.330 c13_22_c13_0775_0001
-13.073 4.098 c13_66_c13_0640_0001
-13.073 8.065 c13_77_c13_0002_0001
-13.073 8.949 c13_55_c13_0668_0001
-13.072 8.295 c13_55_c13_1108_0001
-13.070 3.237 c13_66_c13_0448_0001
-13.070 9.296 c13_44_c13_0822_0001
-13.069 4.531 c13_88_c13_0034_0001
-13.068 2.512 c13_88_c13_0499_0001
-13.067 3.579 c13_55_c13_1243_0001
-13.067 5.314 c13_44_c13_0415_0001
-13.060 3.446 c13_55_c13_0735_0001
-13.057 0.194 c13_11_c13_0622_0001
-13.056 3.460 c13_33_c13_0867_0001
-13.056 8.168 c13_11_c13_0029_0001
-13.047 5.701 c13_44_c13_0939_0001
-13.046 5.499 c13_88_c13_0362_0001
-13.040 8.705 c13_66_c13_0037_0001
-13.039 3.345 c13_33_c13_1096_0001
-13.032 5.535 c13_44_c13_0181_0001
-13.031 8.733 c13_66_c13_0286_0001
-13.030 3.429 c13_33_c13_0537_0001
-13.028 8.168 c13_11_c13_0422_0001
-13.027 7.337 c13_44_c13_0783_0001
-13.026 4.214 c13_77_c13_1180_0001
-13.026 4.589 c13_44_c13_1099_0001
-13.016 3.358 c13_55_c13_1008_0001
-13.012 3.727 c13_44_c13_0217_0001
-13.012 5.268 c13_33_c13_0973_0001
-13.012 8.872 c13_66_c13_0189_0001
-13.008 0.511 c13_11_c13_0104_0001
-13.007 7.983 c13_11_c13_0858_0001
-13.005 0.383 c13_11_c13_0309_0001
-13.004 2.846 c13_44_c13_0927_0001
-13.002 3.956 c13_77_c13_0427_0001
-12.999 3.268 c13_44_c13_0377_0001
-12.994 3.266 c13_33_c13_0523_0001
-12.982 4.445 c13_44_c13_0749_0001
-12.980 5.250 c13_33_c13_0659_0001
-12.975 8.740 c13_55_c13_0069_0001
-12.974 8.603 c13_22_c13_1169_0001
-12.974 9.558 c13_11_c13_1104_0001
-12.972 4.500 c13_33_c13_0742_0001
-12.971 2.351 c13_22_c13_1076_0001
-12.969 4.729 c13_44_c13_0609_0001
-12.967 3.487 c13_33_c13_0516_0001
-12.967 6.752 c13_11_c13_0739_0001
-12.966 0.099 c13_11_c13_0079_0001
-12.965 2.507 c13_33_c13_1141_0001
-12.964 3.303 c13_33_c13_0821_0001
-12.957 3.227 c13_44_c13_0888_0001
-12.956 3.590 c13_55_c13_0089_0001
-12.956 5.255 c13_33_c13_0977_0001
-12.955 4.104 c13_88_c13_0782_0001
-12.953 2.930 c13_11_c13_0974_0001
-12.952 2.255 c13_33_c13_0025_0001
-12.946 3.458 c13_33_c13_0857_0001
-12.942 8.853 c13_44_c13_0434_0001
-12.940 0.333 c13_22_c13_0205_0001
-12.938 3.024 c13_66_c13_0811_0001
-12.934 4.839 c13_44_c13_0593_0001
-12.932 8.391 c13_88_c13_0700_0001
-12.924 8.936 c13_33_c13_0888_0001
-12.924 9.471 c13_55_c13_0749_0001
-12.918 5.359 c13_88_c13_0514_0001
-12.916 3.732 c13_88_c13_1089_0001
-12.915 9.618 c13_44_c13_0289_0001
-12.912 8.377 c13_88_c13_1166_0001
-12.910 0.334 c13_22_c13_0089_0001
-12.910 0.372 c13_22_c13_0397_0001
-12.910 1.069 c13_77_c13_1062_0001
-12.910 9.031 c13_44_c13_0535_0001
-12.908 4.782 c13_33_c13_1086_0001
-12.908 8.778 c13_77_c13_0263_0001
-12.907 4.786 c13_22_c13_1185_0001
-12.907 6.478 c13_44_c13_0843_0001
-12.905 8.100 c13_11_c13_0940_0001
-12.904 4.109 c13_44_c13_0628_0001
-12.901 2.477 c13_44_c13_0821_0001
-12.900 0.382 c13_11_c13_0296_0001
-12.900 4.573 c13_44_c13_1150_0001
-12.899 3.907 c13_66_c13_0294_0001
-12.898 8.620 c13_11_c13_1059_0001
-12.895 2.387 c13_11_c13_1129_0001
-12.894 3.438 c13_77_c13_0858_0001
-12.891 3.583 c13_44_c13_0428_0001
-12.889 5.997 c13_44_c13_1021_0001
-12.889 8.769 c13_77_c13_0708_0001
-12.885 3.049 c13_55_c13_0555_0001
-12.884 3.679 c13_55_c13_0510_0001
-12.883 5.358 c13_33_c13_0725_0001
-12.881 1.977 c13_88_c13_1086_0001
-12.881 2.773 c13_66_c13_0655_0001
-12.877 4.008 c13_11_c13_0994_0001
-12.872 1.592 c13_55_c13_0450_0001
-12.872 4.987 c13_33_c13_1170_0001
-12.869 4.880 c13_33_c13_1220_0001
-12.864 3.775 c13_66_c13_0348_0001
-12.862 2.167 c13_77_c13_0580_0001
-12.861 3.481 c13_55_c13_0871_0001
-12.861 4.799 c13_55_c13_0778_0001
-12.861 5.347 c13_33_c13_0904_0001
-12.852 3.837 c13_66_c13_0008_0001
-12.851 7.987 c13_33_c13_1226_0001
-12.845 2.726 c13_55_c13_0698_0001
-12.844 3.354 c13_44_c13_0493_0001
-12.843 3.551 c13_44_c13_0944_0001
-12.843 9.010 c13_66_c13_0024_0001
-12.838 4.862 c13_88_c13_1109_0001
-12.837 4.829 c13_77_c13_0785_0001
-12.833 4.107 c13_44_c13_0444_0001
-12.833 4.135 c13_88_c13_1130_0001
-12.832 3.556 c13_11_c13_0707_0001
-12.829 4.162 c13_11_c13_1246_0001
-12.826 5.211 c13_44_c13_0697_0001
-12.825 8.624 c13_66_c13_0276_0001
-12.824 2.323 c13_66_c13_0606_0001
-12.823 9.411 c13_55_c13_0752_0001
-12.822 2.737 c13_55_c13_0486_0001
-12.822 4.279 c13_55_c13_0155_0001
-12.811 3.952 c13_22_c13_0700_0001
-12.810 5.202 c13_33_c13_0848_0001
-12.808 3.826 c13_11_c13_1235_0001
-12.802 5.123 c13_33_c13_0819_0001
-12.801 9.480 c13_33_c13_1104_0001
-12.800 1.466 c13_44_c13_1106_0001
-12.800 3.912 c13_88_c13_0178_0001
-12.799 4.668 c13_88_c13_0393_0001
-12.792 3.021 c13_55_c13_0216_0001
-12.792 3.432 c13_66_c13_0161_0001
-12.792 8.638 c13_22_c13_1146_0001
-12.791 3.492 c13_44_c13_0688_0001
-12.790 8.945 c13_44_c13_1168_0001
-12.788 9.566 c13_11_c13_0853_0001
-12.786 4.804 c13_55_c13_0478_0001
-12.784 8.487 c13_11_c13_1231_0001
-12.782 3.966 c13_44_c13_0691_0001
-12.781 3.601 c13_55_c13_0598_0001
-12.781 7.714 c13_88_c13_0164_0001
-12.779 4.055 c13_11_c13_0835_0001
-12.778 3.321 c13_33_c13_0646_0001
-12.776 3.959 c13_88_c13_0031_0001
-12.772 9.891 c13_44_c13_0386_0001
-12.770 4.985 c13_44_c13_0276_0001
-12.769 4.759 c13_77_c13_0615_0001
-12.764 5.033 c13_33_c13_0630_0001
-12.763 3.734 c13_55_c13_0319_0001
-12.763 8.980 c13_44_c13_0545_0001
-12.761 9.860 c13_44_c13_0850_0001
-12.760 3.716 c13_77_c13_0183_0001
-12.756 1.791 c13_88_c13_0287_0001
-12.756 4.527 c13_44_c13_0728_0001
-12.754 5.401 c13_44_c13_0953_0001
-12.752 3.728 c13_77_c13_0595_0001
-12.752 7.881 c13_11_c13_0928_0001
-12.752 8.153 c13_11_c13_0286_0001
-12.750 2.932 c13_22_c13_1140_0001
-12.750 5.439 c13_44_c13_0579_0001
-12.749 3.329 c13_11_c13_1139_0001
-12.746 3.802 c13_55_c13_0421_0001
-12.745 4.983 c13_44_c13_1018_0001
-12.743 3.464 c13_88_c13_0472_0001
-12.740 2.893 c13_55_c13_0041_0001
-12.738 5.475 c13_88_c13_0688_0001
-12.737 4.303 c13_77_c13_0576_0001
-12.734 2.948 c13_88_c13_0946_0001
-12.733 8.995 c13_55_c13_0139_0001
-12.730 2.078 c13_66_c13_0540_0001
-12.729 8.631 c13_22_c13_1012_0001
-12.726 4.643 c13_44_c13_0356_0001
-12.726 8.681 c13_11_c13_1051_0001
-12.725 3.585 c13_55_c13_0144_0001
-12.724 3.798 c13_22_c13_0757_0001
-12.724 8.271 c13_88_c13_0130_0001
-12.721 3.210 c13_77_c13_0749_0001
-12.720 3.083 c13_44_c13_1132_0001
-12.716 8.811 c13_55_c13_0945_0001
-12.715 3.737 c13_33_c13_1216_0001
-12.712 8.979 c13_11_c13_0851_0001
-12.710 3.616 c13_55_c13_0311_0001
-12.710 8.153 c13_11_c13_0210_0001
-12.709 2.589 c13_88_c13_1212_0001
-12.708 4.895 c13_44_c13_0364_0001
-12.706 3.435 c13_55_c13_0774_0001
-12.703 9.091 c13_33_c13_1064_0001
-12.702 4.522 c13_11_c13_1083_0001
-12.701 8.922 c13_66_c13_0476_0001
-12.698 3.491 c13_55_c13_0018_0001
-12.698 3.840 c13_55_c13_0671_0001
-12.698 8.889 c13_44_c13_0220_0001
-12.697 2.753 c13_44_c13_0918_0001
-12.695 4.643 c13_77_c13_0417_0001
-12.694 8.498 c13_11_c13_1037_0001
-12.691 8.795 c13_33_c13_1087_0001
-12.687 0.355 c13_22_c13_0188_0001
-12.687 4.242 c13_33_c13_1016_0001
-12.684 2.875 c13_55_c13_0909_0001
-12.682 9.547 c13_55_c13_1051_0001
-12.681 2.597 c13_66_c13_0789_0001
-12.681 3.718 c13_55_c13_1040_0001
-12.677 2.911 c13_22_c13_0873_0001
-12.674 3.641 c13_22_c13_0670_0001
-12.674 4.617 c13_44_c13_0677_0001
-12.673 4.900 c13_33_c13_1148_0001
-12.672 2.825 c13_88_c13_0187_0001
-12.667 3.030 c13_33_c13_0246_0001
-12.667 4.753 c13_22_c13_0842_0001
-12.664 2.622 c13_88_c13_0604_0001
-12.664 5.229 c13_11_c13_0700_0001
-12.656 8.774 c13_77_c13_0385_0001
-12.652 8.381 c13_44_c13_0754_0001
-12.652 8.732 c13_33_c13_1223_0001
-12.651 3.268 c13_44_c13_0722_0001
-12.651 3.594 c13_33_c13_1218_0001
-12.651 4.009 c13_22_c13_0998_0001
-12.651 8.949 c13_44_c13_1036_0001
-12.646 4.852 c13_55_c13_0443_0001
-12.640 4.471 c13_11_c13_0705_0001
-12.638 3.519 c13_55_c13_0992_0001
-12.638 3.982 c13_22_c13_0906_0001
-12.637 5.273 c13_33_c13_1013_0001
-12.636 3.386 c13_44_c13_1148_0001
-12.633 3.182 c13_33_c13_0510_0001
-12.631 4.723 c13_33_c13_1044_0001
-12.630 3.712 c13_55_c13_0641_0001
-12.627 3.213 c13_77_c13_0036_0001
-12.626 3.425 c13_66_c13_1202_0001
-12.625 5.731 c13_44_c13_0825_0001
-12.625 8.966 c13_66_c13_0910_0001
-12.623 5.141 c13_22_c13_0980_0001
-12.616 3.452 c13_44_c13_0827_0001
-12.615 2.845 c13_22_c13_0976_0001
-12.615 4.512 c13_66_c13_0888_0001
-12.615 8.757 c13_55_c13_0769_0001
-12.613 0.552 c13_11_c13_0609_0001
-12.613 3.228 c13_66_c13_0815_0001
-12.608 4.281 c13_33_c13_0970_0001
-12.600 7.023 c13_22_c13_1121_0001
-12.595 6.452 c13_22_c13_0422_0001
-12.593 8.874 c13_44_c13_0420_0001
-12.592 4.622 c13_11_c13_1102_0001
-12.590 9.156 c13_33_c13_0929_0001
-12.589 4.203 c13_22_c13_1016_0001
-12.589 4.699 c13_22_c13_1090_0001
-12.588 1.324 c13_55_c13_0007_0001
-12.588 5.172 c13_44_c13_0851_0001
-12.587 4.486 c13_44_c13_0869_0001
-12.587 9.628 c13_11_c13_1174_0001
-12.582 4.210 c13_44_c13_0986_0001
-12.582 9.241 c13_55_c13_0676_0001
-12.580 4.161 c13_11_c13_0699_0001
-12.579 3.665 c13_55_c13_0256_0001
-12.578 4.800 c13_22_c13_1108_0001
-12.577 3.896 c13_44_c13_0261_0001
-12.577 5.141 c13_77_c13_0418_0001
-12.576 4.560 c13_66_c13_0406_0001
-12.575 4.765 c13_77_c13_0917_0001
-12.575 8.165 c13_11_c13_0164_0001
-12.574 4.486 c13_66_c13_1014_0001
-12.572 3.471 c13_77_c13_0756_0001
-12.572 9.650 c13_44_c13_0346_0001
-12.570 9.019 c13_22_c13_0690_0001
-12.569 8.633 c13_77_c13_0498_0001
-12.566 5.658 c13_77_c13_0033_0001
-12.565 8.969 c13_55_c13_0165_0001
-12.559 3.098 c13_44_c13_1153_0001
-12.559 4.859 c13_88_c13_0285_0001
-12.557 4.931 c13_88_c13_0808_0001
-12.555 2.470 c13_33_c13_0631_0001
-12.553 4.335 c13_44_c13_0362_0001
-12.551 9.415 c13_33_c13_0767_0001
-12.550 4.400 c13_55_c13_0595_0001
-12.545 9.090 c13_66_c13_1167_0001
-12.545 9.893 c13_44_c13_0909_0001
-12.542 6.164 c13_88_c13_0419_0001
-12.541 9.183 c13_33_c13_0897_0001
-12.540 2.740 c13_88_c13_0228_0001
-12.539 4.320 c13_55_c13_0519_0001
-12.537 3.326 c13_44_c13_0367_0001
-12.536 8.593 c13_88_c13_0559_0001
-12.534 8.760 c13_77_c13_0943_0001
-12.532 9.677 c13_33_c13_1053_0001
-12.531 3.040 c13_44_c13_0467_0001
-12.531 6.468 c13_44_c13_0448_0001
-12.529 2.979 c13_66_c13_0133_0001
-12.529 4.770 c13_22_c13_0650_0001
-12.526 1.621 c13_88_c13_0819_0001
-12.526 2.523 c13_55_c13_0227_0001
-12.525 5.151 c13_88_c13_0268_0001
-12.524 3.462 c13_44_c13_0173_0001
-12.524 4.086 c13_44_c13_1166_0001
-12.524 6.571 c13_44_c13_0829_0001
-12.523 4.410 c13_11_c13_0960_0001
-12.523 9.895 c13_44_c13_1157_0001
-12.521 8.774 c13_33_c13_0690_0001
-12.514 2.722 c13_22_c13_1225_0001
-12.514 2.905 c13_66_c13_0786_0001
-12.514 6.738 c13_22_c13_0547_0001
-12.512 3.203 c13_77_c13_0824_0001
-12.509 6.909 c13_44_c13_0379_0001
-12.509 7.067 c13_22_c13_1196_0001
-12.508 3.932 c13_44_c13_0211_0001
-12.507 5.314 c13_88_c13_0753_0001
-12.506 3.460 c13_55_c13_0765_0001
-12.505 5.222 c13_33_c13_0958_0001
-12.502 4.005 c13_66_c13_0282_0001
-12.501 8.508 c13_22_c13_0685_0001
-12.500 3.177 c13_11_c13_1171_0001
