  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-9.693 10.191 c18_33_c18_0252_0001
-9.693 6.261 c18_55_c18_0124_0001
-9.692 4.886 c18_44_c18_0767_0001
-9.692 7.258 c18_11_c18_0466_0001
-9.691 4.917 c18_66_c18_0103_0001
-9.689 4.963 c18_44_c18_1064_0001
-9.689 8.663 c18_11_c18_0304_0001
-9.688 2.269 c18_88_c18_0226_0001
-9.688 8.805 c18_22_c18_0779_0001
-9.686 8.527 c18_11_c18_1024_0001
-9.685 5.294 c18_55_c18_1105_0001
-9.684 9.106 c18_11_c18_0675_0001
-9.683 5.012 c18_11_c18_0061_0001
-9.682 4.489 c18_77_c18_0889_0001
-9.682 4.896 c18_77_c18_0214_0001
-9.681 4.656 c18_33_c18_0499_0001
-9.680 10.059 c18_88_c18_0185_0001
-9.680 4.630 c18_22_c18_0003_0001
-9.679 8.784 c18_55_c18_0881_0001
-9.678 4.585 c18_11_c18_1104_0001
-9.677 3.842 c18_44_c18_0590_0001
-9.677 5.313 c18_88_c18_0658_0001
-9.674 5.262 c18_77_c18_0868_0001
-9.673 5.013 c18_22_c18_0084_0001
-9.670 5.213 c18_77_c18_0550_0001
-9.670 8.864 c18_66_c18_0464_0001
-9.669 5.677 c18_44_c18_0940_0001
-9.669 6.181 c18_11_c18_0990_0001
-9.669 8.291 c18_88_c18_0678_0001
-9.667 8.129 c18_66_c18_0440_0001
-9.667 8.438 c18_55_c18_0694_0001
-9.666 6.204 c18_55_c18_1173_0001
-9.666 7.226 c18_88_c18_0012_0001
-9.666 8.967 c18_55_c18_0445_0001
-9.665 7.550 c18_77_c18_0229_0001
-9.664 5.261 c18_88_c18_0944_0001
-9.662 5.814 c18_22_c18_0613_0001
-9.662 6.782 c18_66_c18_0357_0001
-9.660 4.172 c18_11_c18_0730_0001
-9.660 4.949 c18_66_c18_0992_0001
-9.660 4.972 c18_44_c18_0251_0001
-9.660 6.878 c18_11_c18_0318_0001
-9.660 9.087 c18_33_c18_1064_0001
-9.659 4.749 c18_44_c18_1181_0001
-9.659 4.788 c18_66_c18_0095_0001
-9.659 8.258 c18_55_c18_0666_0001
-9.659 8.488 c18_55_c18_0019_0001
-9.656 5.202 c18_88_c18_0353_0001
-9.655 10.135 c18_55_c18_0800_0001
-9.655 4.981 c18_88_c18_0791_0001
-9.655 9.898 c18_55_c18_0005_0001
-9.651 2.937 c18_88_c18_1125_0001
-9.651 7.098 c18_11_c18_0185_0001
-9.650 6.083 c18_33_c18_0228_0001
-9.650 7.161 c18_11_c18_0096_0001
-9.649 4.505 c18_77_c18_0045_0001
-9.649 8.852 c18_44_c18_0137_0001
-9.646 4.979 c18_77_c18_0560_0001
-9.646 5.036 c18_33_c18_0592_0001
-9.646 6.670 c18_22_c18_0276_0001
-9.645 5.358 c18_88_c18_1020_0001
-9.645 8.367 c18_22_c18_1154_0001
-9.644 6.261 c18_88_c18_0155_0001
-9.644 9.146 c18_88_c18_0243_0001
-9.643 8.364 c18_44_c18_0440_0001
-9.642 10.847 c18_44_c18_1152_0001
-9.642 6.181 c18_88_c18_1056_0001
-9.642 6.744 c18_66_c18_0996_0001
-9.642 9.505 c18_11_c18_0896_0001
-9.641 2.735 c18_88_c18_0938_0001
-9.641 2.997 c18_55_c18_0945_0001
-9.640 4.108 c18_88_c18_0034_0001
-9.637 4.885 c18_11_c18_1180_0001
-9.637 8.820 c18_77_c18_0056_0001
-9.636 8.090 c18_66_c18_0544_0001
-9.636 8.867 c18_88_c18_0491_0001
-9.635 10.101 c18_44_c18_0745_0001
-9.635 4.510 c18_44_c18_0398_0001
-9.635 5.081 c18_77_c18_0412_0001
-9.634 9.452 c18_33_c18_0112_0001
-9.633 8.077 c18_22_c18_0834_0001
-9.632 5.626 c18_44_c18_0032_0001
-9.632 7.746 c18_66_c18_0558_0001
-9.630 8.919 c18_44_c18_0540_0001
-9.630 9.201 c18_66_c18_1127_0001
-9.627 9.245 c18_66_c18_1005_0001
-9.625 3.007 c18_88_c18_0932_0001
-9.625 5.722 c18_88_c18_0630_0001
-9.625 6.467 c18_77_c18_0708_0001
-9.625 9.621 c18_44_c18_0004_0001
-9.624 4.769 c18_77_c18_0087_0001
-9.623 4.226 c18_33_c18_0426_0001
-9.623 9.641 c18_77_c18_0175_0001
-9.619 7.460 c18_55_c18_0665_0001
-9.619 8.438 c18_11_c18_1059_0001
-9.618 4.942 c18_77_c18_0219_0001
-9.618 7.806 c18_33_c18_0983_0001
-9.618 8.943 c18_88_c18_0591_0001
-9.617 8.124 c18_22_c18_0845_0001
-9.616 4.432 c18_33_c18_0428_0001
-9.616 9.098 c18_33_c18_1008_0001
-9.615 9.489 c18_44_c18_0485_0001
-9.614 7.858 c18_88_c18_1017_0001
-9.613 4.654 c18_33_c18_1149_0001
-9.613 5.784 c18_55_c18_0103_0001
-9.613 7.801 c18_44_c18_0303_0001
-9.612 8.644 c18_55_c18_0241_0001
-9.611 7.743 c18_88_c18_0278_0001
-9.610 4.523 c18_22_c18_0072_0001
-9.610 5.426 c18_66_c18_0254_0001
-9.610 9.496 c18_77_c18_1002_0001
-9.607 4.570 c18_66_c18_0687_0001
-9.607 5.154 c18_66_c18_1169_0001
-9.607 7.713 c18_44_c18_0706_0001
-9.606 5.110 c18_22_c18_0010_0001
-9.606 8.959 c18_11_c18_0195_0001
-9.606 9.947 c18_11_c18_0622_0001
-9.605 7.752 c18_44_c18_0681_0001
-9.602 4.508 c18_44_c18_0254_0001
-9.601 4.098 c18_88_c18_1225_0001
-9.601 9.235 c18_77_c18_0050_0001
-9.600 6.238 c18_55_c18_1200_0001
-9.598 5.830 c18_33_c18_1131_0001
-9.598 6.613 c18_33_c18_0059_0001
-9.596 7.926 c18_11_c18_0986_0001
-9.595 5.682 c18_66_c18_0075_0001
-9.595 8.340 c18_33_c18_1003_0001
-9.594 3.389 c18_44_c18_0582_0001
-9.593 6.074 c18_77_c18_1165_0001
-9.592 5.257 c18_88_c18_0735_0001
-9.592 5.850 c18_55_c18_0254_0001
-9.591 5.230 c18_22_c18_1006_0001
-9.591 9.260 c18_88_c18_1174_0001
-9.590 3.666 c18_88_c18_0689_0001
-9.590 8.746 c18_11_c18_0744_0001
-9.589 7.616 c18_22_c18_0334_0001
-9.589 9.337 c18_77_c18_0339_0001
-9.589 9.605 c18_77_c18_0559_0001
-9.588 3.405 c18_88_c18_0396_0001
-9.588 4.493 c18_33_c18_0565_0001
-9.588 9.671 c18_22_c18_0417_0001
-9.585 4.727 c18_88_c18_0585_0001
-9.585 7.579 c18_44_c18_0649_0001
-9.585 7.589 c18_11_c18_1090_0001
-9.583 3.025 c18_66_c18_0823_0001
-9.581 5.238 c18_88_c18_1032_0001
-9.581 6.141 c18_77_c18_0716_0001
-9.581 9.639 c18_77_c18_0243_0001
-9.580 2.870 c18_55_c18_0939_0001
-9.580 4.330 c18_22_c18_1083_0001
-9.579 4.951 c18_44_c18_0046_0001
-9.579 7.040 c18_11_c18_0718_0001
-9.579 9.494 c18_66_c18_1098_0001
-9.578 10.249 c18_66_c18_0041_0001
-9.578 4.691 c18_88_c18_0368_0001
-9.577 4.918 c18_77_c18_0444_0001
-9.576 9.311 c18_66_c18_0928_0001
-9.575 6.251 c18_44_c18_0644_0001
-9.575 7.625 c18_88_c18_0502_0001
-9.575 7.745 c18_66_c18_1070_0001
-9.575 8.500 c18_33_c18_0628_0001
-9.575 8.609 c18_66_c18_0350_0001
-9.574 5.477 c18_77_c18_0015_0001
-9.574 6.337 c18_77_c18_1019_0001
-9.573 6.422 c18_22_c18_0401_0001
-9.573 7.268 c18_22_c18_0283_0001
-9.572 6.534 c18_77_c18_0463_0001
-9.572 9.150 c18_33_c18_0817_0001
-9.571 5.577 c18_44_c18_1099_0001
-9.571 6.435 c18_88_c18_1172_0001
-9.571 6.872 c18_77_c18_0845_0001
-9.569 5.504 c18_77_c18_0876_0001
-9.568 4.324 c18_22_c18_0969_0001
-9.568 4.881 c18_77_c18_1250_0001
-9.568 5.078 c18_33_c18_0738_0001
-9.565 6.334 c18_33_c18_0213_0001
-9.564 4.266 c18_55_c18_0816_0001
-9.564 8.754 c18_11_c18_1116_0001
-9.563 6.590 c18_33_c18_0169_0001
-9.563 8.433 c18_77_c18_0892_0001
-9.562 6.021 c18_33_c18_0349_0001
-9.562 8.946 c18_66_c18_0993_0001
-9.559 4.759 c18_44_c18_1075_0001
-9.559 6.478 c18_44_c18_0888_0001
-9.557 10.252 c18_33_c18_0877_0001
-9.556 7.030 c18_44_c18_0674_0001
-9.556 8.322 c18_11_c18_0994_0001
-9.556 9.050 c18_77_c18_0309_0001
-9.556 9.247 c18_33_c18_0371_0001
-9.555 9.400 c18_77_c18_0225_0001
-9.553 7.009 c18_33_c18_0717_0001
-9.552 9.058 c18_22_c18_0331_0001
-9.550 7.988 c18_44_c18_0078_0001
-9.547 7.202 c18_55_c18_1078_0001
-9.547 8.704 c18_33_c18_0616_0001
-9.547 9.003 c18_22_c18_0301_0001
-9.547 9.871 c18_33_c18_0392_0001
-9.546 4.529 c18_77_c18_0855_0001
-9.546 9.675 c18_88_c18_0248_0001
-9.545 7.364 c18_55_c18_0673_0001
-9.544 9.407 c18_88_c18_0261_0001
-9.544 9.466 c18_22_c18_1098_0001
-9.543 10.441 c18_11_c18_0035_0001
-9.543 5.116 c18_66_c18_1138_0001
-9.540 4.865 c18_77_c18_0693_0001
-9.540 5.471 c18_88_c18_0379_0001
-9.540 6.341 c18_33_c18_0183_0001
-9.538 10.471 c18_22_c18_0664_0001
-9.538 6.592 c18_66_c18_1158_0001
-9.535 4.481 c18_77_c18_0508_0001
-9.535 8.722 c18_11_c18_0537_0001
-9.534 5.024 c18_88_c18_0153_0001
-9.533 5.297 c18_66_c18_0255_0001
-9.533 6.511 c18_44_c18_0835_0001
-9.532 7.333 c18_55_c18_0771_0001
-9.530 4.366 c18_22_c18_0047_0001
-9.529 3.162 c18_88_c18_0723_0001
-9.529 5.836 c18_55_c18_0628_0001
-9.528 7.245 c18_11_c18_0324_0001
-9.528 7.670 c18_77_c18_1230_0001
-9.528 8.858 c18_55_c18_0329_0001
-9.526 9.435 c18_33_c18_0927_0001
-9.525 2.955 c18_55_c18_0223_0001
-9.525 4.986 c18_55_c18_0263_0001
-9.525 6.175 c18_77_c18_0549_0001
-9.525 9.202 c18_33_c18_1143_0001
-9.523 4.978 c18_77_c18_0982_0001
-9.522 9.309 c18_88_c18_0765_0001
-9.520 4.967 c18_44_c18_0188_0001
-9.519 6.453 c18_77_c18_0932_0001
-9.518 4.374 c18_11_c18_0511_0001
-9.518 6.260 c18_22_c18_0388_0001
-9.517 4.866 c18_66_c18_0545_0001
-9.517 5.798 c18_22_c18_0485_0001
-9.517 6.722 c18_11_c18_0992_0001
-9.516 9.068 c18_66_c18_0319_0001
-9.515 9.156 c18_33_c18_0842_0001
-9.515 9.672 c18_77_c18_0863_0001
-9.513 5.426 c18_55_c18_0409_0001
-9.512 5.313 c18_77_c18_0073_0001
-9.511 10.386 c18_66_c18_1200_0001
-9.511 4.600 c18_88_c18_0754_0001
-9.511 4.855 c18_33_c18_1247_0001
-9.511 9.040 c18_44_c18_0372_0001
-9.510 5.100 c18_77_c18_0853_0001
-9.510 6.329 c18_44_c18_0709_0001
-9.508 4.033 c18_66_c18_0071_0001
-9.508 8.994 c18_66_c18_0484_0001
-9.508 9.167 c18_88_c18_0665_0001
-9.507 5.226 c18_11_c18_1079_0001
-9.505 5.750 c18_77_c18_0333_0001
-9.504 4.874 c18_88_c18_0223_0001
-9.504 4.904 c18_44_c18_0728_0001
-9.504 5.927 c18_44_c18_0935_0001
-9.504 8.926 c18_88_c18_0306_0001
-9.503 7.917 c18_11_c18_0230_0001
-9.501 4.884 c18_11_c18_0956_0001
-9.500 4.753 c18_66_c18_0828_0001
-9.500 4.768 c18_66_c18_0375_0001
-9.500 6.067 c18_33_c18_0364_0001
-9.499 5.401 c18_22_c18_0960_0001
-9.499 8.955 c18_66_c18_0247_0001
-9.498 4.501 c18_44_c18_1145_0001
-9.498 9.389 c18_66_c18_0122_0001
-9.497 9.233 c18_11_c18_0080_0001
-9.495 4.771 c18_66_c18_0014_0001
-9.494 4.593 c18_88_c18_1023_0001
-9.494 5.375 c18_77_c18_0651_0001
-9.494 6.649 c18_66_c18_0811_0001
-9.493 4.690 c18_33_c18_0515_0001
-9.492 4.489 c18_44_c18_0811_0001
-9.492 7.204 c18_11_c18_1221_0001
-9.490 5.176 c18_77_c18_0211_0001
-9.489 5.096 c18_88_c18_0483_0001
-9.488 7.559 c18_22_c18_0534_0001
-9.486 5.135 c18_55_c18_0535_0001
-9.486 7.739 c18_66_c18_0216_0001
-9.485 6.725 c18_77_c18_0119_0001
-9.483 10.457 c18_22_c18_0882_0001
-9.483 6.881 c18_44_c18_0735_0001
-9.483 8.900 c18_33_c18_0724_0001
-9.481 8.098 c18_44_c18_0647_0001
-9.480 4.437 c18_77_c18_0547_0001
-9.478 4.987 c18_44_c18_0916_0001
-9.478 7.317 c18_44_c18_1141_0001
-9.476 6.462 c18_22_c18_0509_0001
-9.476 9.977 c18_33_c18_0527_0001
-9.475 6.237 c18_33_c18_0823_0001
-9.474 4.576 c18_44_c18_0104_0001
-9.474 8.571 c18_66_c18_1073_0001
-9.473 7.058 c18_11_c18_0602_0001
-9.469 7.954 c18_44_c18_0297_0001
-9.469 8.300 c18_22_c18_0939_0001
-9.469 9.477 c18_77_c18_0760_0001
-9.466 10.162 c18_66_c18_1175_0001
-9.465 8.399 c18_22_c18_0495_0001
-9.462 4.418 c18_22_c18_1226_0001
-9.462 8.043 c18_22_c18_0844_0001
-9.460 5.461 c18_22_c18_0477_0001
-9.459 5.293 c18_44_c18_0957_0001
-9.456 5.498 c18_55_c18_0560_0001
-9.456 9.641 c18_55_c18_0101_0001
-9.455 6.800 c18_66_c18_0642_0001
-9.454 6.665 c18_22_c18_0701_0001
-9.453 4.641 c18_33_c18_0532_0001
-9.453 6.661 c18_44_c18_0463_0001
-9.451 3.802 c18_11_c18_0694_0001
-9.451 4.429 c18_33_c18_0946_0001
-9.450 4.363 c18_33_c18_0893_0001
-9.450 4.426 c18_22_c18_0469_0001
-9.449 10.396 c18_88_c18_1077_0001
-9.449 4.744 c18_77_c18_0070_0001
-9.449 7.722 c18_11_c18_0023_0001
-9.448 4.448 c18_11_c18_0380_0001
-9.448 6.175 c18_77_c18_0177_0001
-9.446 8.289 c18_88_c18_0067_0001
-9.445 3.230 c18_66_c18_1224_0001
-9.445 4.568 c18_44_c18_0025_0001
-9.445 6.389 c18_55_c18_1133_0001
-9.445 9.098 c18_66_c18_1144_0001
-9.444 6.567 c18_44_c18_0248_0001
-9.444 9.561 c18_77_c18_0799_0001
-9.443 3.228 c18_11_c18_0257_0001
-9.443 9.649 c18_66_c18_0957_0001
-9.442 4.815 c18_22_c18_0865_0001
-9.441 10.163 c18_33_c18_0233_0001
-9.441 6.299 c18_22_c18_1208_0001
-9.441 6.833 c18_88_c18_1170_0001
-9.441 7.711 c18_55_c18_0009_0001
-9.440 10.073 c18_55_c18_0977_0001
-9.439 5.856 c18_88_c18_0879_0001
-9.436 5.202 c18_66_c18_0683_0001
-9.435 10.430 c18_22_c18_0984_0001
-9.435 5.313 c18_88_c18_0946_0001
-9.434 10.718 c18_33_c18_0027_0001
-9.434 8.190 c18_66_c18_0349_0001
-9.434 8.655 c18_66_c18_0057_0001
-9.434 9.613 c18_33_c18_0308_0001
-9.433 5.102 c18_77_c18_0985_0001
-9.433 9.099 c18_44_c18_1071_0001
-9.433 9.243 c18_88_c18_0473_0001
-9.432 4.874 c18_44_c18_0120_0001
-9.431 8.988 c18_55_c18_0374_0001
-9.430 4.641 c18_22_c18_0934_0001
-9.430 6.298 c18_33_c18_0896_0001
-9.430 7.065 c18_77_c18_0365_0001
-9.430 9.722 c18_66_c18_0286_0001
-9.429 7.313 c18_11_c18_0089_0001
-9.428 5.624 c18_33_c18_0217_0001
-9.428 6.592 c18_22_c18_0014_0001
-9.427 6.733 c18_22_c18_0633_0001
-9.427 8.886 c18_88_c18_1018_0001
-9.427 9.968 c18_44_c18_0290_0001
-9.424 7.349 c18_33_c18_0011_0001
-9.423 5.579 c18_66_c18_0934_0001
-9.423 5.795 c18_33_c18_0013_0001
-9.423 8.862 c18_88_c18_0017_0001
-9.422 10.736 c18_77_c18_0106_0001
-9.422 3.228 c18_66_c18_0651_0001
-9.421 4.307 c18_33_c18_0754_0001
-9.420 9.156 c18_88_c18_0474_0001
-9.420 9.361 c18_55_c18_1169_0001
-9.420 9.961 c18_44_c18_0109_0001
-9.418 5.797 c18_55_c18_0626_0001
-9.417 3.386 c18_88_c18_0178_0001
-9.417 5.884 c18_77_c18_0492_0001
-9.417 9.001 c18_77_c18_0891_0001
-9.415 3.417 c18_77_c18_0499_0001
-9.413 10.190 c18_77_c18_0139_0001
-9.413 6.227 c18_66_c18_0809_0001
-9.413 7.022 c18_44_c18_1121_0001
-9.412 4.845 c18_66_c18_0895_0001
-9.411 5.548 c18_22_c18_0185_0001
-9.411 7.649 c18_11_c18_0497_0001
-9.410 6.917 c18_88_c18_0082_0001
-9.410 8.639 c18_33_c18_1199_0001
-9.409 4.616 c18_66_c18_0502_0001
-9.409 5.007 c18_33_c18_0841_0001
-9.406 5.936 c18_88_c18_0476_0001
-9.406 7.666 c18_55_c18_0543_0001
-9.404 3.295 c18_33_c18_0311_0001
-9.404 4.933 c18_66_c18_1184_0001
-9.404 6.768 c18_33_c18_0328_0001
-9.403 6.754 c18_22_c18_0631_0001
-9.402 5.985 c18_22_c18_0913_0001
-9.402 9.905 c18_55_c18_0655_0001
-9.401 6.879 c18_22_c18_0285_0001
-9.399 6.091 c18_88_c18_0327_0001
-9.398 5.967 c18_88_c18_0771_0001
-9.398 6.475 c18_44_c18_0722_0001
-9.397 3.307 c18_88_c18_1058_0001
-9.397 6.005 c18_55_c18_0207_0001
-9.395 10.126 c18_11_c18_0556_0001
-9.395 9.474 c18_77_c18_0882_0001
-9.394 4.184 c18_88_c18_0438_0001
-9.394 4.913 c18_55_c18_0465_0001
-9.394 7.158 c18_55_c18_0126_0001
-9.394 8.924 c18_88_c18_1121_0001
-9.392 3.244 c18_77_c18_0950_0001
-9.392 9.217 c18_66_c18_0030_0001
-9.391 2.862 c18_11_c18_0408_0001
-9.391 4.789 c18_77_c18_1174_0001
-9.391 5.505 c18_77_c18_1207_0001
-9.391 7.442 c18_22_c18_0909_0001
-9.390 8.531 c18_55_c18_0427_0001
-9.390 9.468 c18_77_c18_1169_0001
-9.389 5.152 c18_66_c18_0889_0001
-9.388 7.986 c18_44_c18_1034_0001
-9.388 9.533 c18_77_c18_0415_0001
-9.387 9.101 c18_33_c18_0631_0001
-9.386 8.824 c18_88_c18_1003_0001
-9.386 9.158 c18_55_c18_0195_0001
-9.386 9.417 c18_44_c18_0791_0001
-9.385 7.749 c18_77_c18_0768_0001
-9.385 8.289 c18_22_c18_0332_0001
-9.382 4.749 c18_66_c18_0522_0001
-9.381 4.983 c18_22_c18_0239_0001
-9.380 5.203 c18_33_c18_0619_0001
-9.379 6.094 c18_22_c18_0408_0001
-9.378 6.669 c18_44_c18_0975_0001
-9.377 9.641 c18_44_c18_1206_0001
-9.373 4.833 c18_88_c18_1207_0001
-9.373 5.131 c18_77_c18_0901_0001
-9.373 9.522 c18_44_c18_0734_0001
-9.372 9.848 c18_11_c18_1108_0001
-9.371 5.011 c18_77_c18_1119_0001
-9.369 4.520 c18_66_c18_0416_0001
-9.369 7.231 c18_33_c18_0598_0001
-9.367 4.240 c18_55_c18_0672_0001
-9.367 6.685 c18_11_c18_0435_0001
-9.367 7.053 c18_33_c18_0185_0001
-9.366 4.533 c18_22_c18_0780_0001
-9.366 6.763 c18_55_c18_0943_0001
-9.366 9.691 c18_66_c18_1156_0001
-9.365 6.184 c18_66_c18_0624_0001
-9.364 3.955 c18_66_c18_0235_0001
-9.364 9.146 c18_66_c18_0885_0001
-9.363 4.837 c18_66_c18_1029_0001
-9.361 4.420 c18_11_c18_0067_0001
-9.361 8.419 c18_66_c18_0253_0001
-9.360 4.763 c18_33_c18_0195_0001
-9.360 9.488 c18_33_c18_0254_0001
-9.359 4.390 c18_88_c18_0508_0001
-9.359 6.274 c18_44_c18_1199_0001
-9.355 4.550 c18_33_c18_0173_0001
-9.355 8.193 c18_33_c18_0400_0001
-9.354 6.494 c18_33_c18_0560_0001
-9.353 9.067 c18_11_c18_0190_0001
-9.353 9.470 c18_66_c18_0228_0001
-9.351 7.300 c18_55_c18_1247_0001
-9.351 9.127 c18_77_c18_1188_0001
-9.351 9.301 c18_33_c18_1029_0001
-9.350 10.243 c18_88_c18_0167_0001
-9.350 10.339 c18_66_c18_0966_0001
-9.350 4.876 c18_33_c18_1228_0001
-9.350 5.781 c18_66_c18_0186_0001
-9.347 10.178 c18_33_c18_0365_0001
-9.347 4.691 c18_44_c18_1236_0001
-9.347 8.419 c18_66_c18_0402_0001
-9.346 5.821 c18_88_c18_0910_0001
-9.344 9.464 c18_66_c18_0126_0001
-9.343 8.877 c18_66_c18_0719_0001
-9.340 4.878 c18_77_c18_0026_0001
-9.340 6.157 c18_55_c18_0537_0001
-9.340 7.597 c18_33_c18_0993_0001
-9.340 9.715 c18_77_c18_0481_0001
-9.339 10.472 c18_33_c18_0415_0001
-9.337 10.328 c18_88_c18_0939_0001
-9.337 2.527 c18_66_c18_0603_0001
-9.336 8.237 c18_88_c18_0621_0001
-9.334 5.629 c18_77_c18_0962_0001
-9.334 9.726 c18_77_c18_0930_0001
-9.333 8.884 c18_33_c18_0391_0001
-9.331 5.757 c18_66_c18_0211_0001
-9.330 4.398 c18_66_c18_0829_0001
-9.328 4.753 c18_66_c18_0410_0001
-9.328 5.963 c18_33_c18_0301_0001
-9.328 6.266 c18_55_c18_1199_0001
-9.327 5.029 c18_44_c18_0127_0001
-9.326 8.354 c18_11_c18_0767_0001
-9.325 7.177 c18_88_c18_1123_0001
-9.324 6.126 c18_88_c18_1235_0001
-9.323 6.183 c18_88_c18_0858_0001
-9.323 9.562 c18_55_c18_0301_0001
-9.322 9.555 c18_66_c18_0214_0001
-9.321 6.094 c18_44_c18_0933_0001
-9.321 6.558 c18_77_c18_1049_0001
-9.320 8.423 c18_77_c18_1163_0001
-9.319 4.775 c18_77_c18_0206_0001
-9.318 4.997 c18_33_c18_0868_0001
-9.317 9.611 c18_88_c18_0794_0001
-9.317 9.846 c18_44_c18_1043_0001
-9.315 4.649 c18_22_c18_0317_0001
-9.315 8.498 c18_11_c18_0144_0001
-9.314 4.807 c18_66_c18_1122_0001
-9.314 4.994 c18_77_c18_0052_0001
-9.313 5.652 c18_55_c18_0394_0001
-9.311 10.543 c18_66_c18_0500_0001
-9.311 3.282 c18_66_c18_0116_0001
-9.310 6.825 c18_55_c18_0237_0001
-9.310 8.199 c18_33_c18_0508_0001
-9.310 8.203 c18_11_c18_0808_0001
-9.309 4.704 c18_33_c18_0839_0001
-9.309 5.657 c18_77_c18_0691_0001
-9.307 5.121 c18_33_c18_0989_0001
-9.306 4.440 c18_11_c18_1241_0001
-9.306 4.835 c18_77_c18_0014_0001
-9.306 5.034 c18_22_c18_0511_0001
-9.305 4.675 c18_11_c18_0239_0001
-9.305 5.768 c18_66_c18_0449_0001
-9.305 6.277 c18_33_c18_1196_0001
-9.305 6.341 c18_55_c18_0643_0001
-9.304 5.262 c18_66_c18_1211_0001
-9.304 9.397 c18_11_c18_0960_0001
-9.303 3.882 c18_88_c18_0400_0001
-9.303 4.343 c18_11_c18_0778_0001
-9.303 7.391 c18_11_c18_0204_0001
-9.302 5.063 c18_55_c18_1102_0001
-9.302 5.502 c18_33_c18_0715_0001
-9.302 6.320 c18_11_c18_0392_0001
-9.301 9.011 c18_22_c18_1164_0001
-9.300 3.227 c18_66_c18_0964_0001
-9.300 7.184 c18_55_c18_1039_0001
-9.299 4.514 c18_66_c18_0995_0001
-9.297 4.628 c18_11_c18_1213_0001
-9.297 9.519 c18_77_c18_0264_0001
-9.295 4.808 c18_77_c18_1043_0001
-9.295 6.491 c18_33_c18_1092_0001
-9.295 7.228 c18_88_c18_0196_0001
-9.294 10.206 c18_11_c18_0925_0001
-9.294 10.263 c18_55_c18_1099_0001
-9.294 7.328 c18_77_c18_0847_0001
-9.293 8.097 c18_22_c18_0372_0001
-9.292 6.444 c18_55_c18_0120_0001
-9.292 6.628 c18_33_c18_0345_0001
-9.291 4.734 c18_77_c18_1170_0001
-9.291 4.960 c18_44_c18_0907_0001
-9.291 6.865 c18_66_c18_0391_0001
-9.290 5.478 c18_33_c18_0487_0001
-9.290 7.141 c18_88_c18_0612_0001
-9.288 9.162 c18_11_c18_0728_0001
-9.287 6.152 c18_11_c18_0474_0001
-9.287 9.660 c18_55_c18_0778_0001
-9.286 5.007 c18_33_c18_0200_0001
-9.285 3.946 c18_77_c18_0494_0001
-9.284 3.690 c18_77_c18_0471_0001
-9.284 4.915 c18_11_c18_0741_0001
-9.284 5.177 c18_33_c18_0379_0001
-9.283 10.620 c18_66_c18_0618_0001
-9.283 6.809 c18_11_c18_0121_0001
-9.283 8.875 c18_33_c18_0401_0001
-9.282 6.458 c18_77_c18_0254_0001
-9.282 8.617 c18_22_c18_0625_0001
-9.281 4.640 c18_22_c18_0965_0001
-9.280 5.989 c18_55_c18_0004_0001
-9.278 10.130 c18_55_c18_0148_0001
-9.278 4.968 c18_44_c18_0637_0001
-9.278 9.572 c18_33_c18_0727_0001
-9.276 4.727 c18_44_c18_0503_0001
-9.275 9.740 c18_55_c18_0911_0001
-9.273 4.745 c18_55_c18_0123_0001
-9.271 9.019 c18_77_c18_0646_0001
-9.270 5.778 c18_55_c18_1079_0001
-9.269 6.535 c18_22_c18_0379_0001
-9.266 5.564 c18_33_c18_0188_0001
-9.261 7.035 c18_11_c18_1052_0001
-9.261 9.184 c18_88_c18_0759_0001
-9.259 10.465 c18_88_c18_1209_0001
-9.258 6.300 c18_77_c18_1195_0001
-9.258 8.503 c18_55_c18_0015_0001
-9.258 8.912 c18_88_c18_0110_0001
-9.258 9.200 c18_66_c18_0180_0001
-9.256 8.487 c18_66_c18_0133_0001
-9.256 9.525 c18_77_c18_0141_0001
-9.255 9.233 c18_55_c18_0447_0001
-9.252 4.790 c18_33_c18_1171_0001
-9.252 8.900 c18_11_c18_0891_0001
-9.252 9.091 c18_55_c18_0395_0001
-9.251 8.183 c18_77_c18_1107_0001
-9.251 8.545 c18_44_c18_0050_0001
-9.251 9.345 c18_88_c18_0664_0001
-9.250 5.137 c18_44_c18_1102_0001
-9.249 8.659 c18_33_c18_1097_0001
-9.247 9.174 c18_55_c18_0390_0001
-9.246 3.658 c18_44_c18_0323_0001
-9.246 6.869 c18_22_c18_0286_0001
-9.246 9.230 c18_11_c18_1239_0001
-9.245 2.723 c18_66_c18_1108_0001
-9.245 5.264 c18_66_c18_0309_0001
-9.244 4.986 c18_44_c18_0598_0001
-9.244 6.415 c18_11_c18_1074_0001
-9.243 5.770 c18_66_c18_0555_0001
-9.243 7.000 c18_33_c18_0735_0001
-9.243 7.146 c18_11_c18_0565_0001
-9.242 5.849 c18_77_c18_1051_0001
-9.242 8.063 c18_22_c18_0437_0001
-9.235 8.598 c18_22_c18_0462_0001
-9.234 10.148 c18_44_c18_0924_0001
-9.234 4.425 c18_33_c18_0605_0001
-9.234 5.022 c18_33_c18_0804_0001
-9.233 10.038 c18_77_c18_0505_0001
-9.233 4.612 c18_44_c18_0995_0001
-9.230 7.942 c18_44_c18_0480_0001
-9.229 1.951 c18_66_c18_0344_0001
-9.229 5.132 c18_11_c18_1048_0001
-9.229 6.406 c18_44_c18_0399_0001
-9.227 5.183 c18_11_c18_0909_0001
